timestamp,sensor_id,value
2024-01-15T02:00:00,CORE_FLUX_01,1496125217256.9082
2024-01-15T02:00:00,CORE_FUEL_01,749.4001
2024-01-15T02:00:00,CORE_ROD_01,66.2287
2024-01-15T02:00:00,CORE_EXIT_01,322.3525
2024-01-15T02:00:00,STEAM_PRES_01,65.1125
2024-01-15T02:00:00,STEAM_FEED_01,350.3182
2024-01-15T02:00:00,STEAM_DELTA_01,25.0091
2024-01-15T02:00:00,STEAM_TEMP_01,265.1346
2024-01-15T02:01:00,CORE_FLUX_01,1484734531449.244
2024-01-15T02:01:00,CORE_FUEL_01,738.4087
2024-01-15T02:01:00,CORE_ROD_01,64.5647
2024-01-15T02:01:00,STEAM_PRES_01,65.2125
2024-01-15T02:01:00,STEAM_FEED_01,352.048
2024-01-15T02:01:00,STEAM_TEMP_01,265.0393
2024-01-15T02:02:00,CORE_FLUX_01,1502650458978.727
2024-01-15T02:02:00,CORE_FUEL_01,747.3558
2024-01-15T02:02:00,CORE_ROD_01,64.2176
2024-01-15T02:02:00,CORE_EXIT_01,319.9586
2024-01-15T02:02:00,STEAM_PRES_01,64.9414
2024-01-15T02:02:00,STEAM_FEED_01,347.709
2024-01-15T02:02:00,STEAM_DELTA_01,24.8323
2024-01-15T02:02:00,STEAM_TEMP_01,264.2067
2024-01-15T02:03:00,CORE_FLUX_01,1490421989717.2036
2024-01-15T02:03:00,CORE_FUEL_01,743.4203
2024-01-15T02:03:00,CORE_ROD_01,65.264
2024-01-15T02:03:00,STEAM_PRES_01,65.2225
2024-01-15T02:03:00,STEAM_FEED_01,354.5416
2024-01-15T02:03:00,STEAM_TEMP_01,265.6875
2024-01-15T02:04:00,CORE_FLUX_01,1520116248732.8794
2024-01-15T02:04:00,CORE_FUEL_01,750.0776
2024-01-15T02:04:00,CORE_ROD_01,63.4685
2024-01-15T02:04:00,CORE_EXIT_01,318.9705
2024-01-15T02:04:00,STEAM_PRES_01,64.8762
2024-01-15T02:04:00,STEAM_FEED_01,348.3501
2024-01-15T02:04:00,STEAM_DELTA_01,24.9935
2024-01-15T02:04:00,STEAM_TEMP_01,264.3757
2024-01-15T02:05:00,CORE_FLUX_01,1581129441204.3901
2024-01-15T02:05:00,CORE_FUEL_01,768.5547
2024-01-15T02:05:00,CORE_ROD_01,65.2865
2024-01-15T02:05:00,STEAM_PRES_01,65.4695
2024-01-15T02:05:00,STEAM_FEED_01,351.3108
2024-01-15T02:05:00,STEAM_TEMP_01,265.6924
2024-01-15T02:06:00,CORE_FLUX_01,1541789181902.1338
2024-01-15T02:06:00,CORE_FUEL_01,737.332
2024-01-15T02:06:00,CORE_ROD_01,65.4736
2024-01-15T02:06:00,CORE_EXIT_01,320.5317
2024-01-15T02:06:00,STEAM_PRES_01,64.4417
2024-01-15T02:06:00,STEAM_FEED_01,345.769
2024-01-15T02:06:00,STEAM_DELTA_01,24.6768
2024-01-15T02:06:00,STEAM_TEMP_01,263.0594
2024-01-15T02:07:00,CORE_FLUX_01,1495549802477.195
2024-01-15T02:07:00,CORE_FUEL_01,744.6708
2024-01-15T02:07:00,CORE_ROD_01,66.7476
2024-01-15T02:07:00,STEAM_PRES_01,64.9287
2024-01-15T02:07:00,STEAM_FEED_01,348.9281
2024-01-15T02:07:00,STEAM_TEMP_01,265.572
2024-01-15T02:08:00,CORE_FLUX_01,1501027188590.4666
2024-01-15T02:08:00,CORE_FUEL_01,759.6333
2024-01-15T02:08:00,CORE_ROD_01,63.6223
2024-01-15T02:08:00,CORE_EXIT_01,317.8207
2024-01-15T02:08:00,STEAM_PRES_01,65.14
2024-01-15T02:08:00,STEAM_FEED_01,353.0103
2024-01-15T02:08:00,STEAM_DELTA_01,25.0933
2024-01-15T02:08:00,STEAM_TEMP_01,265.739
2024-01-15T02:09:00,CORE_FLUX_01,1498981593917.0747
2024-01-15T02:09:00,CORE_FUEL_01,752.5499
2024-01-15T02:09:00,CORE_ROD_01,65.1266
2024-01-15T02:09:00,STEAM_PRES_01,65.2506
2024-01-15T02:09:00,STEAM_FEED_01,351.4964
2024-01-15T02:09:00,STEAM_TEMP_01,266.0706
2024-01-15T02:10:00,CORE_FLUX_01,1472289709939.8933
2024-01-15T02:10:00,CORE_FUEL_01,743.2094
2024-01-15T02:10:00,CORE_ROD_01,67.2432
2024-01-15T02:10:00,CORE_EXIT_01,322.2801
2024-01-15T02:10:00,STEAM_PRES_01,64.8595
2024-01-15T02:10:00,STEAM_FEED_01,351.0817
2024-01-15T02:10:00,STEAM_DELTA_01,25.1168
2024-01-15T02:10:00,STEAM_TEMP_01,264.5311
2024-01-15T02:11:00,CORE_FLUX_01,1460860883805.93
2024-01-15T02:11:00,CORE_FUEL_01,739.6254
2024-01-15T02:11:00,CORE_ROD_01,65.1071
2024-01-15T02:11:00,STEAM_PRES_01,64.7435
2024-01-15T02:11:00,STEAM_FEED_01,351.0382
2024-01-15T02:11:00,STEAM_TEMP_01,264.2499
2024-01-15T02:12:00,CORE_FLUX_01,1507694928772.0413
2024-01-15T02:12:00,CORE_FUEL_01,764.3207
2024-01-15T02:12:00,CORE_ROD_01,65.221
2024-01-15T02:12:00,CORE_EXIT_01,320.0375
2024-01-15T02:12:00,STEAM_PRES_01,65.5078
2024-01-15T02:12:00,STEAM_FEED_01,351.2859
2024-01-15T02:12:00,STEAM_DELTA_01,25.2109
2024-01-15T02:12:00,STEAM_TEMP_01,265.7926
2024-01-15T02:13:00,CORE_FLUX_01,1500504013635.4937
2024-01-15T02:13:00,CORE_FUEL_01,762.7672
2024-01-15T02:13:00,CORE_ROD_01,65.9988
2024-01-15T02:13:00,STEAM_PRES_01,64.9476
2024-01-15T02:13:00,STEAM_FEED_01,351.6426
2024-01-15T02:13:00,STEAM_TEMP_01,264.5927
2024-01-15T02:14:00,CORE_FLUX_01,1523810701521.0852
2024-01-15T02:14:00,CORE_FUEL_01,753.3822
2024-01-15T02:14:00,CORE_ROD_01,63.6406
2024-01-15T02:14:00,CORE_EXIT_01,319.8945
2024-01-15T02:14:00,STEAM_PRES_01,65.1732
2024-01-15T02:14:00,STEAM_FEED_01,352.5264
2024-01-15T02:14:00,STEAM_DELTA_01,25.1808
2024-01-15T02:14:00,STEAM_TEMP_01,266.0592
2024-01-15T02:15:00,CORE_FLUX_01,1508690004176.9824
2024-01-15T02:15:00,CORE_FUEL_01,746.7915
2024-01-15T02:15:00,CORE_ROD_01,65.3802
2024-01-15T02:15:00,STEAM_PRES_01,64.7343
2024-01-15T02:15:00,STEAM_FEED_01,350.0452
2024-01-15T02:15:00,STEAM_TEMP_01,265.3056
2024-01-15T02:16:00,CORE_FLUX_01,1489490465588.3923
2024-01-15T02:16:00,CORE_FUEL_01,749.886
2024-01-15T02:16:00,CORE_ROD_01,65.0446
2024-01-15T02:16:00,CORE_EXIT_01,319.8851
2024-01-15T02:16:00,STEAM_PRES_01,65.002
2024-01-15T02:16:00,STEAM_FEED_01,350.4907
2024-01-15T02:16:00,STEAM_DELTA_01,24.9677
2024-01-15T02:16:00,STEAM_TEMP_01,265.1344
2024-01-15T02:17:00,CORE_FLUX_01,1472439622178.6035
2024-01-15T02:17:00,CORE_FUEL_01,753.4087
2024-01-15T02:17:00,CORE_ROD_01,64.8739
2024-01-15T02:17:00,STEAM_PRES_01,64.9035
2024-01-15T02:17:00,STEAM_FEED_01,350.9367
2024-01-15T02:17:00,STEAM_TEMP_01,265.6145
2024-01-15T02:18:00,CORE_FLUX_01,1534566939963.9458
2024-01-15T02:18:00,CORE_FUEL_01,758.7691
2024-01-15T02:18:00,CORE_ROD_01,65.0204
2024-01-15T02:18:00,CORE_EXIT_01,319.8404
2024-01-15T02:18:00,STEAM_PRES_01,64.8439
2024-01-15T02:18:00,STEAM_FEED_01,346.7713
2024-01-15T02:18:00,STEAM_DELTA_01,24.9055
2024-01-15T02:18:00,STEAM_TEMP_01,264.0996
2024-01-15T02:19:00,CORE_FLUX_01,1493796397516.454
2024-01-15T02:19:00,CORE_FUEL_01,750.705
2024-01-15T02:19:00,CORE_ROD_01,63.3991
2024-01-15T02:19:00,STEAM_PRES_01,65.1554
2024-01-15T02:19:00,STEAM_FEED_01,353.0551
2024-01-15T02:19:00,STEAM_TEMP_01,265.2919
2024-01-15T02:20:00,CORE_FLUX_01,1507774329634.4778
2024-01-15T02:20:00,CORE_FUEL_01,764.6595
2024-01-15T02:20:00,CORE_ROD_01,64.9572
2024-01-15T02:20:00,CORE_EXIT_01,320.7012
2024-01-15T02:20:00,STEAM_PRES_01,64.8479
2024-01-15T02:20:00,STEAM_FEED_01,355.398
2024-01-15T02:20:00,STEAM_DELTA_01,25.1203
2024-01-15T02:20:00,STEAM_TEMP_01,265.2956
2024-01-15T02:21:00,CORE_FLUX_01,1451333832251.8132
2024-01-15T02:21:00,CORE_FUEL_01,767.8666
2024-01-15T02:21:00,CORE_ROD_01,63.5433
2024-01-15T02:21:00,STEAM_PRES_01,65.1199
2024-01-15T02:21:00,STEAM_FEED_01,351.1098
2024-01-15T02:21:00,STEAM_TEMP_01,266.3167
2024-01-15T02:22:00,CORE_FLUX_01,1509305752860.3718
2024-01-15T02:22:00,CORE_FUEL_01,760.1253
2024-01-15T02:22:00,CORE_ROD_01,63.3684
2024-01-15T02:22:00,CORE_EXIT_01,319.1424
2024-01-15T02:22:00,STEAM_PRES_01,64.7678
2024-01-15T02:22:00,STEAM_FEED_01,348.0944
2024-01-15T02:22:00,STEAM_DELTA_01,24.7205
2024-01-15T02:22:00,STEAM_TEMP_01,264.9495
2024-01-15T02:23:00,CORE_FLUX_01,1532523379084.9863
2024-01-15T02:23:00,CORE_FUEL_01,745.7558
2024-01-15T02:23:00,CORE_ROD_01,65.0046
2024-01-15T02:23:00,STEAM_PRES_01,65.1539
2024-01-15T02:23:00,STEAM_FEED_01,351.3403
2024-01-15T02:23:00,STEAM_TEMP_01,265.7659
2024-01-15T02:24:00,CORE_FLUX_01,1529929813216.1926
2024-01-15T02:24:00,CORE_FUEL_01,763.0897
2024-01-15T02:24:00,CORE_ROD_01,64.2419
2024-01-15T02:24:00,CORE_EXIT_01,320.6212
2024-01-15T02:24:00,STEAM_PRES_01,65.4077
2024-01-15T02:24:00,STEAM_FEED_01,350.4666
2024-01-15T02:24:00,STEAM_DELTA_01,25.3797
2024-01-15T02:24:00,STEAM_TEMP_01,265.8731
2024-01-15T02:25:00,CORE_FLUX_01,1505172077344.138
2024-01-15T02:25:00,CORE_FUEL_01,736.4702
2024-01-15T02:25:00,CORE_ROD_01,65.4528
2024-01-15T02:25:00,STEAM_PRES_01,65.0213
2024-01-15T02:25:00,STEAM_FEED_01,350.3106
2024-01-15T02:25:00,STEAM_TEMP_01,265.7469
2024-01-15T02:26:00,CORE_FLUX_01,1453992441947.8044
2024-01-15T02:26:00,CORE_FUEL_01,747.7544
2024-01-15T02:26:00,CORE_ROD_01,65.8645
2024-01-15T02:26:00,CORE_EXIT_01,321.2843
2024-01-15T02:26:00,STEAM_PRES_01,64.8549
2024-01-15T02:26:00,STEAM_FEED_01,347.0533
2024-01-15T02:26:00,STEAM_DELTA_01,24.8629
2024-01-15T02:26:00,STEAM_TEMP_01,265.1508
2024-01-15T02:27:00,CORE_FLUX_01,1524987304779.9941
2024-01-15T02:27:00,CORE_FUEL_01,737.4399
2024-01-15T02:27:00,CORE_ROD_01,65.3531
2024-01-15T02:27:00,STEAM_PRES_01,65.0327
2024-01-15T02:27:00,STEAM_FEED_01,351.312
2024-01-15T02:27:00,STEAM_TEMP_01,265.8452
2024-01-15T02:28:00,CORE_FLUX_01,1506519704652.8313
2024-01-15T02:28:00,CORE_FUEL_01,747.4542
2024-01-15T02:28:00,CORE_ROD_01,63.735
2024-01-15T02:28:00,CORE_EXIT_01,318.462
2024-01-15T02:28:00,STEAM_PRES_01,64.9459
2024-01-15T02:28:00,STEAM_FEED_01,345.6387
2024-01-15T02:28:00,STEAM_DELTA_01,24.7217
2024-01-15T02:28:00,STEAM_TEMP_01,264.3198
2024-01-15T02:29:00,CORE_FLUX_01,1497422594032.6064
2024-01-15T02:29:00,CORE_FUEL_01,750.5572
2024-01-15T02:29:00,CORE_ROD_01,65.2146
2024-01-15T02:29:00,STEAM_PRES_01,65.074
2024-01-15T02:29:00,STEAM_FEED_01,348.732
2024-01-15T02:29:00,STEAM_TEMP_01,265.0375
2024-01-15T02:30:00,CORE_FLUX_01,1479776516390.1536
2024-01-15T02:30:00,CORE_FUEL_01,754.2288
2024-01-15T02:30:00,CORE_ROD_01,63.8023
2024-01-15T02:30:00,CORE_EXIT_01,320.8569
